compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L1,__TILE__L0,__TILE__L1
06min 47sec,1323849 (5.706ms),113852 (9%),100314 (4%),234 (5%),267 (3%),1 (~0%),1,1,20,20,off,off,1,8
04min 34sec,722102 (3.099ms),36359 (3%),32092 (1%),216 (5%),47 (~0%),2 (~0%),2,8,1,15,off,off,1,1
04min 34sec,722128 (3.099ms),37032 (3%),32980 (1%),216 (5%),47 (~0%),2 (~0%),3,8,1,15,off,off,1,1
04min 31sec,722101 (3.099ms),36437 (3%),32229 (1%),216 (5%),45 (~0%),2 (~0%),1,16,1,15,off,off,1,1
04min 11sec,723902 (3.107ms),23076 (1%),20493 (~0%),136 (3%),45 (~0%),8 (~0%),1,10,1,15,off,off,1,1
04min 51sec,462979 (1.987ms),69822 (5%),68345 (2%),204 (4%),126 (1%),1 (~0%),1,8,10,15,off,off,1,1
04min 56sec,453367 (1.946ms),83146 (7%),79589 (3%),214 (4%),196 (2%),1 (~0%),1,8,15,15,off,off,1,1
04min 19sec,890112 (3.804ms),18871 (1%),18038 (~0%),286 (6%),30 (~0%),2 (~0%),1,8,1,5,off,off,1,1
05min 20sec,498459 (2.139ms),121617 (10%),103528 (4%),214 (4%),251 (3%),1 (~0%),1,2,20,10,off,off,1,1
05min 07sec,497259 (2.134ms),103755 (8%),99029 (4%),214 (4%),251 (3%),1 (~0%),1,4,20,10,off,off,1,1
04min 00sec,504319 (2.164ms),38835 (3%),45990 (1%),274 (6%),236 (3%),1 (~0%),1,5,20,10,off,off,1,1
31min 38sec,21704 (0.089ms),290250 (24%),250793 (10%),154 (3%),678 (9%),1 (~0%),3,1,12,10,off,flatten,1,1
31min 52sec,21680 (0.087ms),289492 (24%),250014 (10%),154 (3%),677 (9%),1 (~0%),4,1,12,10,off,flatten,1,1
30min 42sec,21703 (0.087ms),288242 (24%),250622 (10%),154 (3%),678 (9%),1 (~0%),5,1,12,10,off,flatten,1,1
33min 55sec,15078 (0.06ms),491356 (41%),504327 (21%),154 (3%),2682 (39%),1 (~0%),1,4,12,10,off,flatten,1,1
22min 48sec,21797 (0.087ms),436717 (36%),540100 (22%),130 (3%),3342 (48%),1 (~0%),1,5,12,10,off,flatten,1,1
39min 08sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,12,10,off,flatten,1,1
30min 49sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,12,12,off,flatten,1,1
30min 34sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,12,15,off,flatten,1,1
60min 00sec,,,,,,,2,1,20,20,flatten,off,1,1
60min 00sec,,,,,,,3,1,20,20,flatten,off,1,1
60min 00sec,,,,,,,4,1,20,20,flatten,off,1,1
60min 00sec,,,,,,,1,2,20,20,flatten,off,1,1
60min 00sec,,,,,,,1,4,20,20,flatten,off,1,1
60min 00sec,,,,,,,1,1,10,20,flatten,off,1,1
60min 00sec,,,,,,,1,1,20,10,flatten,off,1,1
43min 21sec,21680 (0.089ms),291693 (24%),249992 (10%),154 (3%),677 (9%),1 (~0%),2,1,10,10,off,flatten,1,1
38min 05sec,21704 (0.089ms),290250 (24%),250793 (10%),154 (3%),678 (9%),1 (~0%),3,1,10,10,off,flatten,1,1
42min 29sec,21680 (0.087ms),289492 (24%),250014 (10%),154 (3%),677 (9%),1 (~0%),4,1,10,10,off,flatten,1,1
45min 47sec,15078 (0.06ms),491356 (41%),504327 (21%),154 (3%),2682 (39%),1 (~0%),1,4,10,10,off,flatten,1,1
32min 14sec,21797 (0.087ms),436717 (36%),540100 (22%),130 (3%),3342 (48%),1 (~0%),1,5,10,10,off,flatten,1,1
59min 08sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,10,10,off,flatten,1,1
38min 58sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,15,10,off,flatten,1,1
39min 08sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,10,20,off,flatten,1,1
37min 46sec,21680 (0.089ms),291693 (24%),249992 (10%),154 (3%),677 (9%),1 (~0%),2,1,20,20,off,flatten,1,1
41min 51sec,21704 (0.089ms),290250 (24%),250793 (10%),154 (3%),678 (9%),1 (~0%),3,1,20,20,off,flatten,1,1
40min 52sec,21680 (0.087ms),289492 (24%),250014 (10%),154 (3%),677 (9%),1 (~0%),4,1,20,20,off,flatten,1,1
60min 00sec,,,,,,,1,8,20,20,off,flatten,1,1
60min 00sec,,,,,,,1,10,20,20,off,flatten,1,1
60min 00sec,,,,,,,1,16,20,20,off,flatten,1,1
38min 28sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,30,20,off,flatten,1,1
38min 16sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,20,30,off,flatten,1,1
60min 00sec,,,,,,,2,1,12,10,flatten,off,1,1
60min 00sec,,,,,,,3,1,12,10,flatten,off,1,1
60min 00sec,,,,,,,4,1,12,10,flatten,off,1,1
60min 00sec,,,,,,,1,2,12,10,flatten,off,1,1
60min 00sec,,,,,,,1,4,12,10,flatten,off,1,1
60min 00sec,,,,,,,1,5,12,10,flatten,off,1,1
60min 00sec,,,,,,,1,1,10,10,flatten,off,1,1
60min 00sec,,,,,,,1,1,12,5,flatten,off,1,1
60min 00sec,,,,,,,2,8,1,20,flatten,off,1,1
60min 00sec,,,,,,,3,8,1,20,flatten,off,1,1
60min 00sec,,,,,,,4,8,1,20,flatten,off,1,1
60min 00sec,,,,,,,1,4,1,20,flatten,off,1,1
60min 00sec,,,,,,,1,5,1,20,flatten,off,1,1
60min 00sec,,,,,,,1,10,1,20,flatten,off,1,1
60min 00sec,,,,,,,1,8,4,20,flatten,off,1,1
60min 00sec,,,,,,,1,8,6,20,flatten,off,1,1
60min 00sec,,,,,,,2,1,1,10,flatten,off,1,1
60min 00sec,,,,,,,3,1,1,10,flatten,off,1,1
60min 00sec,,,,,,,1,2,1,10,flatten,off,1,1
60min 00sec,,,,,,,1,4,1,10,flatten,off,1,1
60min 00sec,,,,,,,1,1,3,10,flatten,off,1,1
60min 00sec,,,,,,,1,1,1,5,flatten,off,1,1
60min 00sec,,,,,,,1,1,1,10,flatten,off,2,1
60min 00sec,,,,,,,2,2,20,20,flatten,off,1,1
60min 00sec,,,,,,,2,4,20,20,flatten,off,1,1
60min 00sec,,,,,,,2,1,10,20,flatten,off,1,1
60min 00sec,,,,,,,2,1,20,10,flatten,off,1,1
09min 51sec,462990 (2.067ms),109398 (9%),96608 (4%),234 (5%),254 (3%),1 (~0%),2,1,20,20,off,off,1,1
