compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L2,__TILE__L0,__TILE__L2
06min 35sec,34140 (0.137ms),55089 (4%),51199 (2%),174 (4%),368 (5%),4 (~0%),2,16,30,16,off,off,1,1
07min 38sec,38701 (0.16ms),52556 (4%),46260 (1%),206 (4%),368 (5%),4 (~0%),1,10,30,16,off,off,1,1
07min 24sec,41901 (0.173ms),47573 (4%),45953 (1%),206 (4%),368 (5%),4 (~0%),1,5,30,16,off,off,1,1
06min 32sec,177581 (0.71ms),48465 (4%),47978 (2%),350 (8%),352 (5%),8 (~0%),1,16,20,16,off,off,1,1
07min 32sec,32449 (0.13ms),84740 (7%),82920 (3%),246 (5%),576 (8%),4 (~0%),1,16,30,20,off,off,1,1
07min 05sec,33000 (0.132ms),93234 (7%),90986 (3%),206 (4%),696 (10%),4 (~0%),4,8,30,20,off,off,1,1
07min 06sec,35466 (0.142ms),93239 (7%),91058 (3%),206 (4%),696 (10%),4 (~0%),8,8,30,20,off,off,1,1
07min 12sec,36710 (0.147ms),93279 (7%),91155 (3%),206 (4%),696 (10%),4 (~0%),10,8,30,20,off,off,1,1
06min 24sec,29261 (0.117ms),55804 (4%),57191 (2%),232 (5%),456 (6%),4 (~0%),1,20,30,20,off,off,1,1
06min 26sec,53249 (0.213ms),55630 (4%),55007 (2%),166 (3%),356 (5%),4 (~0%),1,8,30,10,off,off,1,1
60min 00sec,,,,,,,1,8,30,20,flatten,off,1,1
60min 00sec,,,,,,,1,8,30,20,off,flatten,1,1
60min 00sec,,,,,,,2,8,15,16,flatten,off,1,1
60min 00sec,,,,,,,4,8,15,16,flatten,off,1,1
60min 00sec,,,,,,,5,8,15,16,flatten,off,1,1
60min 00sec,,,,,,,1,2,15,16,flatten,off,1,1
60min 00sec,,,,,,,1,4,15,16,flatten,off,1,1
60min 00sec,,,,,,,1,5,15,16,flatten,off,1,1
60min 00sec,,,,,,,1,8,12,16,flatten,off,1,1
60min 00sec,,,,,,,1,8,10,16,flatten,off,1,1
60min 00sec,,,,,,,2,10,15,20,off,flatten,1,1
60min 00sec,,,,,,,4,10,15,20,off,flatten,1,1
60min 00sec,,,,,,,5,10,15,20,off,flatten,1,1
60min 00sec,,,,,,,1,8,15,20,off,flatten,1,1
60min 00sec,,,,,,,1,10,10,20,off,flatten,1,1
60min 00sec,,,,,,,1,10,15,10,off,flatten,1,1
