compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PARA__L4,__PARA__L5,__PARA__L6,__PARA__L7,__PARA__L8,__PIPE__L0,__PIPE__L1,__PIPE__L2,__PIPE__L3,__PIPE__L4,__PIPE__L5,__TILE__L0,__TILE__L1,__TILE__L2,__TILE__L3,__TILE__L4,__TILE__L5
06min 47sec,1179638 (5.041ms),96978 (8%),230415 (9%),314 (7%),59 (~0%),0 (~0%),1,1,1,1,1,10,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 20sec,580454 (2.481ms),36976 (3%),29435 (1%),344 (7%),61 (~0%),2 (~0%),1,1,1,1,1,1,15,20,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 11sec,634553 (2.712ms),31089 (2%),21546 (~0%),224 (5%),39 (~0%),2 (~0%),1,1,1,1,1,1,10,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 34sec,684196 (2.924ms),33973 (2%),27191 (1%),302 (6%),75 (1%),2 (~0%),8,1,1,1,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 45sec,332178 (1.42ms),209750 (17%),255583 (10%),1846 (42%),1141 (16%),4 (~0%),1,50,1,1,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 23sec,701941 (3.0ms),35848 (3%),27861 (1%),298 (6%),72 (1%),0 (~0%),1,1,8,1,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 36sec,696834 (2.978ms),34517 (2%),27172 (1%),290 (6%),73 (1%),2 (~0%),1,1,1,10,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 34sec,717003 (3.064ms),32709 (2%),26579 (1%),294 (6%),62 (~0%),2 (~0%),1,1,1,1,10,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
06min 03sec,     ?,62984 (5%),79284 (3%),308 (7%),48 (~0%),0 (~0%),1,1,1,1,1,7,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 48sec,642053 (2.744ms),35372 (2%),27083 (1%),302 (6%),61 (~0%),2 (~0%),1,1,1,1,1,1,20,8,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 24sec,580454 (2.481ms),36976 (3%),29435 (1%),344 (7%),61 (~0%),2 (~0%),1,1,1,1,1,1,15,20,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 17sec,848777 (3.627ms),33404 (2%),27681 (1%),324 (7%),76 (1%),2 (~0%),1,25,1,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
31min 53sec,385900 (1.649ms),310654 (26%),999557 (42%),2196 (50%),2256 (32%),4 (~0%),4,50,1,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
31min 08sec,386297 (1.651ms),312429 (26%),999366 (42%),2192 (50%),2253 (32%),2 (~0%),1,50,4,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
30min 52sec,536941 (2.295ms),313976 (26%),1002583 (42%),2186 (50%),2230 (32%),4 (~0%),1,50,1,5,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
27min 28sec,350433 (1.504ms),317240 (26%),994909 (42%),2322 (53%),2227 (32%),2 (~0%),1,50,1,1,5,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
29min 25sec,     ?,333452 (28%),1042628 (44%),2290 (53%),2277 (33%),2 (~0%),1,50,1,1,1,7,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
30min 36sec,340228 (1.454ms),314667 (26%),1002315 (42%),2248 (52%),2252 (32%),4 (~0%),1,50,1,1,1,1,20,20,10,off,off,off,off,off,off,1,1,1,1,1,1
11min 17sec,350157 (1.496ms),359095 (30%),472658 (19%),1794 (41%),2230 (32%),4 (~0%),1,50,1,1,1,1,10,16,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 30sec,346498 (1.481ms),207478 (17%),255611 (10%),1850 (42%),1141 (16%),4 (~0%),1,50,1,50,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 03sec,934678 (3.994ms),32275 (2%),26896 (1%),318 (7%),65 (~0%),2 (~0%),1,25,1,1,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 40sec,377335 (1.613ms),211538 (17%),257630 (10%),1858 (43%),1163 (17%),2 (~0%),1,50,5,1,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 52sec,341277 (1.458ms),211155 (17%),256856 (10%),1862 (43%),1152 (16%),4 (~0%),1,50,1,1,1,1,20,8,10,off,off,off,off,off,off,1,1,1,1,1,1
30min 47sec,331129 (1.415ms),313262 (26%),1001042 (42%),2232 (51%),2241 (32%),4 (~0%),1,50,1,1,1,1,15,20,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 40sec,306978 (1.312ms),219418 (18%),267462 (11%),1890 (43%),1163 (17%),4 (~0%),1,50,1,1,1,1,15,8,25,off,off,off,off,off,off,1,1,1,1,1,1
07min 50sec,372646 (1.593ms),209908 (17%),258185 (10%),1862 (43%),1166 (17%),4 (~0%),5,50,1,1,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 05sec,333839 (1.433ms),211048 (17%),259308 (10%),1988 (46%),1138 (16%),2 (~0%),1,50,1,1,7,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
29min 33sec,429664 (1.836ms),310677 (26%),999564 (42%),2196 (50%),2255 (32%),4 (~0%),10,50,1,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 55sec,695495 (2.972ms),33384 (2%),27519 (1%),312 (7%),75 (1%),2 (~0%),1,10,1,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
29min 25sec,422667 (1.806ms),312427 (26%),999373 (42%),2192 (50%),2252 (32%),2 (~0%),1,50,8,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
28min 52sec,362548 (1.549ms),308375 (26%),997345 (42%),2184 (50%),2230 (32%),4 (~0%),1,50,1,50,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
29min 11sec,349944 (1.495ms),311563 (26%),984792 (41%),2180 (50%),2227 (32%),4 (~0%),1,50,1,1,14,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
30min 49sec,     ?,341087 (28%),1098842 (46%),2202 (50%),2227 (32%),2 (~0%),1,50,1,1,1,14,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
28min 54sec,340228 (1.454ms),312188 (26%),999180 (42%),2200 (50%),2241 (32%),4 (~0%),1,50,1,1,1,1,12,20,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 45sec,350928 (1.5ms),223060 (18%),286740 (12%),2172 (50%),1130 (16%),4 (~0%),1,50,1,1,1,1,10,10,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 22sec,391820 (1.674ms),209707 (17%),257846 (10%),1862 (43%),1166 (17%),4 (~0%),8,50,1,1,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 40sec,749896 (3.205ms),32299 (2%),26789 (1%),306 (7%),64 (~0%),2 (~0%),1,10,1,1,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 16sec,368247 (1.574ms),211533 (17%),257630 (10%),1858 (43%),1164 (17%),2 (~0%),1,50,4,1,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 23sec,404458 (1.728ms),210252 (17%),257827 (10%),1850 (42%),1164 (17%),4 (~0%),1,50,1,10,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 18sec,332245 (1.42ms),215872 (18%),255973 (10%),1846 (42%),1138 (16%),4 (~0%),1,50,1,1,14,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
08min 03sec,     ?,240215 (20%),357042 (15%),1868 (43%),1138 (16%),2 (~0%),1,50,1,1,1,14,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 18sec,341277 (1.458ms),208676 (17%),253721 (10%),1814 (41%),1141 (16%),4 (~0%),1,50,1,1,1,1,12,8,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 07sec,388178 (1.659ms),207255 (17%),254980 (10%),1822 (42%),1144 (16%),4 (~0%),1,50,1,1,1,1,15,8,5,off,off,off,off,off,off,1,1,1,1,1,1
32min 22sec,415070 (1.774ms),310655 (26%),999564 (42%),2196 (50%),2255 (32%),4 (~0%),8,50,1,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 55sec,695495 (2.972ms),33384 (2%),27519 (1%),312 (7%),75 (1%),2 (~0%),1,10,1,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
32min 04sec,531849 (2.273ms),312439 (26%),999391 (42%),2204 (51%),2252 (32%),2 (~0%),1,50,20,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
32min 00sec,402136 (1.719ms),311432 (26%),1001265 (42%),2186 (50%),2232 (32%),4 (~0%),1,50,1,25,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
32min 01sec,349944 (1.495ms),310958 (26%),985542 (41%),2180 (50%),2227 (32%),4 (~0%),1,50,1,1,10,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
34min 14sec,942584 (4.028ms),333866 (28%),1066854 (45%),2202 (50%),2227 (32%),2 (~0%),1,50,1,1,1,10,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
31min 15sec,393140 (1.68ms),310639 (26%),997991 (42%),2172 (50%),2230 (32%),4 (~0%),1,50,1,1,1,1,5,20,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 10sec,354369 (1.514ms),139855 (11%),159813 (6%),194 (4%),580 (8%),254 (26%),1,50,1,1,1,1,10,5,10,off,off,off,off,off,off,1,1,1,1,1,1
08min 51sec,391820 (1.674ms),209707 (17%),257846 (10%),1862 (43%),1166 (17%),4 (~0%),8,50,1,50,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 51sec,764216 (3.266ms),30027 (2%),26817 (1%),310 (7%),64 (~0%),2 (~0%),1,10,1,50,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
08min 47sec,421226 (1.8ms),209329 (17%),257666 (10%),1862 (43%),1163 (17%),2 (~0%),1,50,8,50,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
08min 42sec,385185 (1.646ms),210041 (17%),259531 (10%),1842 (42%),1143 (16%),4 (~0%),1,50,1,25,1,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
08min 57sec,346565 (1.481ms),213097 (18%),256451 (10%),1850 (42%),1138 (16%),4 (~0%),1,50,1,50,10,1,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
08min 50sec,     ?,230531 (19%),310443 (13%),1960 (45%),1188 (17%),2 (~0%),1,50,1,50,1,7,15,8,10,off,off,off,off,off,off,1,1,1,1,1,1
08min 58sec,353597 (1.511ms),208878 (17%),256882 (10%),1866 (43%),1152 (16%),4 (~0%),1,50,1,50,1,1,20,8,10,off,off,off,off,off,off,1,1,1,1,1,1
08min 51sec,158937 (0.679ms),262083 (22%),313809 (13%),1790 (41%),1654 (24%),4 (~0%),1,50,1,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
09min 54sec,178689 (0.764ms),264227 (22%),316867 (13%),1802 (41%),1691 (24%),4 (~0%),4,50,1,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
10min 32sec,158523 (0.677ms),263836 (22%),316687 (13%),1802 (41%),1688 (24%),2 (~0%),1,50,4,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
10min 05sec,197624 (0.845ms),264647 (22%),317729 (13%),1782 (41%),1656 (24%),4 (~0%),1,50,1,25,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
10min 19sec,159004 (0.68ms),267702 (22%),314649 (13%),1790 (41%),1651 (24%),4 (~0%),1,50,1,50,10,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
13min 10sec,156414 (0.668ms),674693 (57%),804194 (34%),1810 (41%),6574 (96%),2 (~0%),1,50,1,50,1,10,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
10min 17sec,166036 (0.71ms),262714 (22%),314250 (13%),1806 (41%),1654 (24%),4 (~0%),1,50,1,50,1,1,20,8,50,off,off,off,off,off,off,1,1,1,1,1,1
13min 29sec,157817 (0.674ms),414063 (35%),534599 (22%),1790 (41%),2754 (40%),4 (~0%),1,50,1,50,1,1,15,16,50,off,off,off,off,off,off,1,1,1,1,1,1
09min 34sec,238498 (1.024ms),217007 (18%),263944 (11%),1962 (45%),1164 (17%),4 (~0%),1,50,1,50,1,1,15,8,25,off,off,off,off,off,off,1,1,1,1,1,1
34min 42sec,502652 (2.148ms),310668 (26%),999575 (42%),2196 (50%),2255 (32%),4 (~0%),20,50,1,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
07min 27sec,695495 (2.972ms),33384 (2%),27519 (1%),312 (7%),75 (1%),2 (~0%),1,10,1,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
39min 13sec,178078 (0.761ms),500389 (42%),1216614 (51%),2924 (67%),3109 (45%),4 (~0%),1,50,40,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
32min 05sec,416507 (1.78ms),311114 (26%),999374 (42%),2184 (50%),2253 (32%),4 (~0%),1,50,1,10,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
29min 12sec,350432 (1.504ms),315851 (26%),991794 (41%),2322 (53%),2227 (32%),2 (~0%),1,50,1,1,7,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
31min 15sec,1584967 (6.802ms),323717 (27%),1034810 (43%),2290 (53%),2277 (33%),2 (~0%),1,50,1,1,1,5,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
09min 01sec,354498 (1.515ms),167255 (14%),159925 (6%),194 (4%),580 (8%),204 (21%),1,50,1,1,1,1,10,4,10,off,off,off,off,off,off,1,1,1,1,1,1
32min 26sec,325028 (1.389ms),321089 (27%),1010033 (42%),2224 (51%),2263 (33%),4 (~0%),1,50,1,1,1,1,10,20,25,off,off,off,off,off,off,1,1,1,1,1,1
07min 57sec,217061 (0.928ms),264428 (22%),317220 (13%),1802 (41%),1690 (24%),4 (~0%),10,50,1,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 21sec,761437 (3.254ms),84608 (7%),85122 (3%),262 (6%),578 (8%),2 (~0%),1,25,1,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 17sec,159093 (0.68ms),263852 (22%),316694 (13%),1802 (41%),1687 (24%),2 (~0%),1,50,10,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 53sec,340429 (1.455ms),267271 (22%),319240 (13%),1782 (41%),1654 (24%),4 (~0%),1,50,1,5,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 19sec,163392 (0.701ms),254357 (21%),310722 (13%),2052 (47%),1651 (24%),2 (~0%),1,50,1,50,7,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
09min 00sec,160308 (0.688ms),527943 (44%),637461 (26%),1934 (44%),4983 (72%),2 (~0%),1,50,1,50,1,7,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 13sec,166036 (0.71ms),261004 (22%),311945 (13%),1758 (40%),1654 (24%),4 (~0%),1,50,1,50,1,1,12,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 39sec,158588 (0.678ms),278028 (23%),348681 (14%),2168 (50%),1654 (24%),4 (~0%),1,50,1,50,1,1,15,10,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 48sec,204259 (0.873ms),264227 (22%),316874 (13%),1802 (41%),1690 (24%),4 (~0%),8,50,1,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 19sec,781189 (3.338ms),86751 (7%),88180 (3%),274 (6%),615 (8%),2 (~0%),4,25,1,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 29sec,178275 (0.762ms),264617 (22%),317255 (13%),1814 (41%),1692 (24%),2 (~0%),4,50,4,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 39sec,83764 (0.36ms),268625 (22%),321170 (13%),1810 (41%),1691 (24%),4 (~0%),4,50,1,25,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 14sec,183145 (0.786ms),256415 (21%),314040 (13%),2064 (47%),1688 (24%),2 (~0%),4,50,1,50,5,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 25sec,180221 (0.773ms),434258 (36%),533155 (22%),1952 (45%),3926 (57%),2 (~0%),4,50,1,50,1,5,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 17sec,163388 (0.698ms),272716 (23%),325396 (13%),1750 (40%),1724 (25%),4 (~0%),4,50,1,50,1,1,30,8,50,off,off,off,off,off,off,1,1,1,1,1,1
11min 41sec,177569 (0.759ms),416207 (35%),537657 (22%),1802 (41%),2791 (40%),4 (~0%),4,50,1,50,1,1,15,16,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 40sec,281049 (1.201ms),264419 (22%),317231 (13%),1802 (41%),1690 (24%),4 (~0%),20,50,1,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 12sec,576655 (2.464ms),84632 (7%),85015 (3%),250 (5%),577 (8%),2 (~0%),1,10,1,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 03sec,158858 (0.679ms),263834 (22%),316693 (13%),1802 (41%),1687 (24%),2 (~0%),1,50,8,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
06min 53sec,163393 (0.701ms),254271 (21%),310982 (13%),2052 (47%),1651 (24%),2 (~0%),1,50,1,50,5,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 03sec,160469 (0.689ms),435678 (36%),530097 (22%),1940 (44%),3889 (56%),2 (~0%),1,50,1,50,1,5,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 31sec,192036 (0.821ms),259380 (21%),309697 (13%),1714 (39%),1654 (24%),4 (~0%),1,50,1,50,1,1,6,8,50,off,off,off,off,off,off,1,1,1,1,1,1
06min 47sec,162158 (0.693ms),222223 (18%),221866 (9%),190 (4%),1104 (16%),204 (21%),1,50,1,50,1,1,15,4,50,off,off,off,off,off,off,1,1,1,1,1,1
06min 59sec,316898 (1.36ms),211484 (17%),257436 (10%),1842 (42%),1142 (16%),4 (~0%),1,50,1,50,1,1,15,8,5,off,off,off,off,off,off,1,1,1,1,1,1
08min 11sec,203845 (0.871ms),264617 (22%),317262 (13%),1814 (41%),1691 (24%),2 (~0%),8,50,4,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 23sec,761023 (3.252ms),86361 (7%),88000 (3%),274 (6%),612 (8%),0 (~0%),1,25,4,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 30sec,197210 (0.843ms),266400 (22%),320607 (13%),1794 (41%),1690 (24%),2 (~0%),1,50,4,25,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 21sec,158590 (0.678ms),269455 (22%),317527 (13%),1802 (41%),1685 (24%),2 (~0%),1,50,4,50,10,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
10min 26sec,161421 (0.693ms),525632 (44%),638824 (27%),1894 (43%),5016 (73%),2 (~0%),1,50,4,50,1,7,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 26sec,165622 (0.708ms),265218 (22%),317958 (13%),1818 (42%),1699 (24%),2 (~0%),1,50,4,50,1,1,20,8,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 11sec,362536 (1.556ms),212553 (17%),258669 (10%),1854 (42%),1154 (16%),2 (~0%),1,50,4,50,1,1,15,8,5,off,off,off,off,off,off,1,1,1,1,1,1
08min 51sec,216647 (0.926ms),264818 (22%),317608 (13%),1814 (41%),1691 (24%),2 (~0%),10,50,4,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 43sec,576241 (2.463ms),86385 (7%),87893 (3%),262 (6%),611 (8%),0 (~0%),1,10,4,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 37sec,160402 (0.685ms),263838 (22%),316703 (13%),1814 (41%),1687 (24%),2 (~0%),1,50,20,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
09min 03sec,216483 (0.925ms),265162 (22%),317243 (13%),1802 (41%),1689 (24%),2 (~0%),1,50,4,10,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 42sec,162978 (0.699ms),256110 (21%),313600 (13%),2064 (47%),1685 (24%),0 (~0%),1,50,4,50,7,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
80min 00sec,,,,,,,1,50,4,50,1,1,15,20,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 57sec,268456 (1.152ms),219542 (18%),266837 (11%),1974 (45%),1198 (17%),2 (~0%),1,50,4,50,1,1,15,8,25,off,off,off,off,off,off,1,1,1,1,1,1
08min 49sec,204415 (0.874ms),264633 (22%),317269 (13%),1814 (41%),1690 (24%),2 (~0%),8,50,10,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 43sec,515241 (2.202ms),86403 (7%),87893 (3%),262 (6%),611 (8%),0 (~0%),1,5,10,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 39sec,160402 (0.685ms),263838 (22%),316703 (13%),1814 (41%),1687 (24%),2 (~0%),1,50,20,50,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
08min 40sec,340585 (1.455ms),269040 (22%),322125 (13%),1794 (41%),1687 (24%),2 (~0%),1,50,10,5,1,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
09min 03sec,159160 (0.68ms),269471 (22%),317534 (13%),1802 (41%),1684 (24%),2 (~0%),1,50,10,50,10,1,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
80min 00sec,,,,,,,1,50,10,50,1,14,15,8,50,off,off,off,off,off,off,1,1,1,1,1,1
09min 00sec,146192 (0.625ms),272318 (23%),325240 (13%),1750 (40%),1720 (25%),2 (~0%),1,50,10,50,1,1,30,8,50,off,off,off,off,off,off,1,1,1,1,1,1
80min 00sec,,,,,,,1,50,10,50,1,1,15,20,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 34sec,3239497 (12.958ms),21776 (1%),15793 (~0%),150 (3%),48 (~0%),8 (~0%),4,5,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 41sec,3399375 (15.176ms),22157 (1%),16187 (~0%),162 (3%),50 (~0%),6 (~0%),4,5,4,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 39sec,3511660 (15.677ms),28729 (2%),21240 (~0%),192 (4%),45 (~0%),6 (~0%),4,5,4,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 36sec,3793305 (16.934ms),32277 (2%),24726 (1%),248 (5%),39 (~0%),3 (~0%),4,5,4,5,5,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 20sec,3900993 (15.604ms),33882 (2%),25342 (1%),238 (5%),35 (~0%),3 (~0%),4,5,4,5,5,5,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
60min 00sec,,,,,,,4,5,4,5,5,5,1,1,1,flatten,off,off,off,off,off,1,1,1,1,1,1
60min 00sec,,,,,,,4,5,4,5,5,5,1,1,1,flatten,flatten,off,off,off,off,1,1,1,1,1,1
15min 40sec,3065680 (12.263ms),21762 (1%),15787 (~0%),150 (3%),49 (~0%),8 (~0%),4,2,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
16min 03sec,3268839 (13.075ms),26878 (2%),19614 (~0%),192 (4%),33 (~0%),6 (~0%),4,1,1,1,5,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
15min 51sec,3110577 (13.887ms),20878 (1%),15421 (~0%),150 (3%),48 (~0%),6 (~0%),4,1,4,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
16min 40sec,4188505 (16.754ms),39020 (3%),59718 (2%),160 (3%),33 (~0%),6 (~0%),4,1,1,1,1,5,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
16min 17sec,2828361 (11.313ms),22734 (1%),15262 (~0%),134 (3%),28 (~0%),10 (1%),4,1,1,1,1,1,1,1,1,off,off,off,off,off,off,4,1,1,1,1,1
60min 00sec,,,,,,,4,1,1,1,1,1,1,1,1,flatten,off,off,off,off,off,1,1,1,1,1,1
15min 38sec,3062259 (12.249ms),26216 (2%),19095 (~0%),168 (3%),29 (~0%),8 (~0%),4,1,1,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
15min 52sec,3184425 (12.738ms),26699 (2%),18527 (~0%),154 (3%),51 (~0%),10 (1%),4,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,4,1,1,1,1
15min 45sec,2981013 (11.924ms),19777 (1%),14196 (~0%),138 (3%),34 (~0%),8 (~0%),5,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
15min 38sec,3113825 (12.455ms),19788 (1%),14205 (~0%),138 (3%),35 (~0%),8 (~0%),1,5,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
15min 45sec,3004266 (12.017ms),24740 (2%),17959 (~0%),148 (3%),20 (~0%),7 (~0%),1,1,1,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
15min 56sec,3143167 (12.573ms),24841 (2%),18026 (~0%),180 (4%),20 (~0%),6 (~0%),1,1,1,1,5,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
16min 06sec,4061758 (16.247ms),42132 (3%),156746 (6%),148 (3%),20 (~0%),6 (~0%),1,1,1,1,1,5,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
15min 45sec,2949625 (11.799ms),19758 (1%),14196 (~0%),138 (3%),35 (~0%),8 (~0%),1,1,1,1,1,1,1,1,1,off,off,off,off,off,off,4,1,1,1,1,1
05min 45sec,3075195 (12.301ms),19759 (1%),14203 (~0%),138 (3%),34 (~0%),8 (~0%),8,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 30sec,3529267 (14.117ms),21774 (1%),15800 (~0%),150 (3%),47 (~0%),8 (~0%),4,10,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 54sec,3134086 (12.536ms),20944 (1%),15492 (~0%),150 (3%),46 (~0%),6 (~0%),4,1,5,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 47sec,3365974 (13.464ms),22220 (1%),15654 (~0%),138 (3%),45 (~0%),8 (~0%),4,1,1,1,10,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 52sec,2455225 (9.821ms),20494 (1%),15227 (~0%),154 (3%),35 (~0%),6 (~0%),4,1,1,1,1,1,4,1,1,off,off,off,off,off,off,1,1,1,1,1,1
60min 00sec,,,,,,,4,1,1,1,1,1,1,1,1,off,flatten,off,off,off,off,1,1,1,1,1,1
05min 55sec,3036325 (13.555ms),21734 (1%),15732 (~0%),150 (3%),50 (~0%),8 (~0%),4,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,2,1,1,1
